epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_UQfDtr.so
[0 - 7f7ba22b7780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 2, 2
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  2497 |  7.3356e+00 |  2.9338e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7689e-01
  2498 |  7.3385e+00 |  2.9339e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7656e-01
  2499 |  7.3415e+00 |  2.9342e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7623e-01
  2500 |  7.3444e+00 |  2.9344e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7590e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2501 |  7.3473e+00 |  2.9347e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7558e-01
  2502 |  7.3503e+00 |  2.9351e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7525e-01
  2503 |  7.3532e+00 |  2.9354e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7492e-01
  2504 |  7.3562e+00 |  2.9356e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7460e-01
  2505 |  7.3591e+00 |  2.9359e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7427e-01
  2506 |  7.3620e+00 |  2.9361e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7394e-01
  2507 |  7.3650e+00 |  2.9363e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7362e-01
  2508 |  7.3679e+00 |  2.9365e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7329e-01
  2509 |  7.3708e+00 |  2.9367e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7297e-01
  2510 |  7.3738e+00 |  2.9369e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7265e-01
  2511 |  7.3767e+00 |  2.9371e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7232e-01
  2512 |  7.3796e+00 |  2.9373e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7200e-01
  2513 |  7.3826e+00 |  2.9375e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7167e-01
  2514 |  7.3855e+00 |  2.9375e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7135e-01
  2515 |  7.3885e+00 |  2.9372e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7103e-01
  2516 |  7.3914e+00 |  2.9372e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7070e-01
  2517 |  7.3943e+00 |  2.9373e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7038e-01
  2518 |  7.3973e+00 |  2.9375e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.7006e-01
  2519 |  7.4002e+00 |  2.9376e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6974e-01
  2520 |  7.4031e+00 |  2.9377e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6941e-01
  2521 |  7.4061e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6909e-01
  2522 |  7.4090e+00 |  2.9381e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6877e-01
  2523 |  7.4120e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6845e-01
  2524 |  7.4149e+00 |  2.9384e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6813e-01
  2525 |  7.4178e+00 |  2.9385e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6781e-01
  2526 |  7.4208e+00 |  2.9384e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6749e-01
  2527 |  7.4237e+00 |  2.9386e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6717e-01
  2528 |  7.4267e+00 |  2.9386e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6685e-01
  2529 |  7.4296e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6653e-01
  2530 |  7.4325e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6621e-01
  2531 |  7.4355e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6589e-01
  2532 |  7.4384e+00 |  2.9393e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6557e-01
  2533 |  7.4414e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6525e-01
  2534 |  7.4443e+00 |  2.9397e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6493e-01
  2535 |  7.4472e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6461e-01
  2536 |  7.4502e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6429e-01
  2537 |  7.4531e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6397e-01
  2538 |  7.4560e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6365e-01
  2539 |  7.4590e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6333e-01
  2540 |  7.4619e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6301e-01
  2541 |  7.4649e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6269e-01
  2542 |  7.4678e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6237e-01
  2543 |  7.4708e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6205e-01
  2544 |  7.4737e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6173e-01
  2545 |  7.4766e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6142e-01
  2546 |  7.4796e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6110e-01
  2547 |  7.4825e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6078e-01
  2548 |  7.4855e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6047e-01
  2549 |  7.4884e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.6015e-01
  2550 |  7.4913e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5984e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2551 |  7.4943e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5952e-01
  2552 |  7.4972e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5921e-01
  2553 |  7.5002e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5889e-01
  2554 |  7.5031e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5858e-01
  2555 |  7.5060e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5826e-01
  2556 |  7.5090e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5794e-01
  2557 |  7.5119e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5763e-01
  2558 |  7.5149e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5731e-01
  2559 |  7.5178e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5700e-01
  2560 |  7.5207e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5668e-01
  2561 |  7.5237e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5637e-01
  2562 |  7.5266e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5605e-01
  2563 |  7.5296e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5574e-01
  2564 |  7.5325e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5542e-01
  2565 |  7.5354e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5511e-01
  2566 |  7.5384e+00 |  2.9400e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5479e-01
  2567 |  7.5413e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5448e-01
  2568 |  7.5443e+00 |  2.9401e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5417e-01
  2569 |  7.5472e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5386e-01
  2570 |  7.5501e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5354e-01
  2571 |  7.5531e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5323e-01
  2572 |  7.5560e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5292e-01
  2573 |  7.5590e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5260e-01
  2574 |  7.5619e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5229e-01
  2575 |  7.5648e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5197e-01
  2576 |  7.5678e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5166e-01
  2577 |  7.5707e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5135e-01
  2578 |  7.5737e+00 |  2.9403e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5104e-01
  2579 |  7.5766e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5073e-01
  2580 |  7.5795e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5041e-01
  2581 |  7.5825e+00 |  2.9405e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.5010e-01
  2582 |  7.5854e+00 |  2.9406e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4979e-01
  2583 |  7.5884e+00 |  2.9406e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4948e-01
  2584 |  7.5913e+00 |  2.9407e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4917e-01
  2585 |  7.5942e+00 |  2.9408e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4886e-01
  2586 |  7.5972e+00 |  2.9405e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4855e-01
  2587 |  7.6001e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4825e-01
  2588 |  7.6031e+00 |  2.9392e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4794e-01
  2589 |  7.6060e+00 |  2.9387e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4763e-01
  2590 |  7.6089e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4732e-01
  2591 |  7.6119e+00 |  2.9378e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4701e-01
  2592 |  7.6148e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4670e-01
  2593 |  7.6177e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4639e-01
  2594 |  7.6207e+00 |  2.9380e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4608e-01
  2595 |  7.6236e+00 |  2.9378e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4577e-01
  2596 |  7.6266e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4546e-01
  2597 |  7.6295e+00 |  2.9378e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4515e-01
  2598 |  7.6324e+00 |  2.9376e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4484e-01
  2599 |  7.6354e+00 |  2.9376e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4453e-01
  2600 |  7.6383e+00 |  2.9376e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4422e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2601 |  7.6413e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4392e-01
  2602 |  7.6442e+00 |  2.9378e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4361e-01
  2603 |  7.6471e+00 |  2.9379e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4330e-01
  2604 |  7.6501e+00 |  2.9382e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4299e-01
  2605 |  7.6530e+00 |  2.9383e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4268e-01
  2606 |  7.6559e+00 |  2.9386e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4237e-01
  2607 |  7.6589e+00 |  2.9388e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4206e-01
  2608 |  7.6618e+00 |  2.9389e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4175e-01
  2609 |  7.6648e+00 |  2.9390e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4144e-01
  2610 |  7.6677e+00 |  2.9394e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4113e-01
  2611 |  7.6706e+00 |  2.9396e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4081e-01
  2612 |  7.6736e+00 |  2.9398e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4050e-01
  2613 |  7.6765e+00 |  2.9399e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.4020e-01
  2614 |  7.6795e+00 |  2.9402e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3988e-01
  2615 |  7.6824e+00 |  2.9404e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3957e-01
  2616 |  7.6853e+00 |  2.9411e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3926e-01
  2617 |  7.6883e+00 |  2.9407e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3895e-01
  2618 |  7.6912e+00 |  2.9410e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3864e-01
  2619 |  7.6942e+00 |  2.9415e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3834e-01
  2620 |  7.6971e+00 |  2.9412e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3803e-01
  2621 |  7.7000e+00 |  2.9415e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3772e-01
  2622 |  7.7030e+00 |  2.9418e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3741e-01
  2623 |  7.7059e+00 |  2.9422e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3710e-01
  2624 |  7.7089e+00 |  2.9424e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3680e-01
  2625 |  7.7118e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3649e-01
  2626 |  7.7148e+00 |  2.9430e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3618e-01
  2627 |  7.7177e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3588e-01
  2628 |  7.7206e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3557e-01
  2629 |  7.7236e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3526e-01
  2630 |  7.7265e+00 |  2.9430e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3496e-01
  2631 |  7.7295e+00 |  2.9431e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3465e-01
  2632 |  7.7324e+00 |  2.9432e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3435e-01
  2633 |  7.7354e+00 |  2.9432e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3404e-01
  2634 |  7.7383e+00 |  2.9433e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3373e-01
  2635 |  7.7412e+00 |  2.9434e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3343e-01
  2636 |  7.7442e+00 |  2.9435e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3312e-01
  2637 |  7.7471e+00 |  2.9436e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3281e-01
  2638 |  7.7501e+00 |  2.9438e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3251e-01
  2639 |  7.7530e+00 |  2.9439e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3220e-01
  2640 |  7.7560e+00 |  2.9439e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3190e-01
  2641 |  7.7589e+00 |  2.9440e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3159e-01
  2642 |  7.7619e+00 |  2.9440e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3129e-01
  2643 |  7.7648e+00 |  2.9441e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3099e-01
  2644 |  7.7677e+00 |  2.9441e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3069e-01
  2645 |  7.7707e+00 |  2.9441e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3038e-01
  2646 |  7.7736e+00 |  2.9441e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.3008e-01
  2647 |  7.7766e+00 |  2.9442e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2978e-01
  2648 |  7.7795e+00 |  2.9442e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2948e-01
  2649 |  7.7825e+00 |  2.9444e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2917e-01
  2650 |  7.7854e+00 |  2.9445e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2887e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2651 |  7.7884e+00 |  2.9447e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2857e-01
  2652 |  7.7913e+00 |  2.9449e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2827e-01
  2653 |  7.7942e+00 |  2.9450e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2797e-01
  2654 |  7.7972e+00 |  2.9452e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2767e-01
  2655 |  7.8001e+00 |  2.9454e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2737e-01
  2656 |  7.8031e+00 |  2.9455e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2707e-01
  2657 |  7.8060e+00 |  2.9456e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2677e-01
  2658 |  7.8090e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2647e-01
  2659 |  7.8119e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2617e-01
  2660 |  7.8149e+00 |  2.9456e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2587e-01
  2661 |  7.8178e+00 |  2.9456e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2557e-01
  2662 |  7.8208e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2528e-01
  2663 |  7.8237e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2498e-01
  2664 |  7.8266e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2468e-01
  2665 |  7.8296e+00 |  2.9457e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2438e-01
  2666 |  7.8325e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2408e-01
  2667 |  7.8355e+00 |  2.9459e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2378e-01
  2668 |  7.8384e+00 |  2.9460e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2348e-01
  2669 |  7.8414e+00 |  2.9462e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2318e-01
  2670 |  7.8443e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2288e-01
  2671 |  7.8473e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2258e-01
  2672 |  7.8502e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2229e-01
  2673 |  7.8532e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2199e-01
  2674 |  7.8561e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2170e-01
  2675 |  7.8591e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2140e-01
  2676 |  7.8620e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2111e-01
  2677 |  7.8649e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2082e-01
  2678 |  7.8679e+00 |  2.9470e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2052e-01
  2679 |  7.8708e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.2023e-01
  2680 |  7.8738e+00 |  2.9468e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1993e-01
  2681 |  7.8767e+00 |  2.9466e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1964e-01
  2682 |  7.8797e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1934e-01
  2683 |  7.8826e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1905e-01
  2684 |  7.8856e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1875e-01
  2685 |  7.8885e+00 |  2.9463e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1846e-01
  2686 |  7.8915e+00 |  2.9464e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1817e-01
  2687 |  7.8944e+00 |  2.9465e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1787e-01
  2688 |  7.8974e+00 |  2.9467e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1758e-01
  2689 |  7.9003e+00 |  2.9469e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1729e-01
  2690 |  7.9033e+00 |  2.9471e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1699e-01
  2691 |  7.9062e+00 |  2.9473e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1670e-01
  2692 |  7.9091e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1641e-01
  2693 |  7.9121e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1612e-01
  2694 |  7.9150e+00 |  2.9478e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1582e-01
  2695 |  7.9180e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1553e-01
  2696 |  7.9209e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1524e-01
  2697 |  7.9239e+00 |  2.9480e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1495e-01
  2698 |  7.9268e+00 |  2.9479e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1466e-01
  2699 |  7.9298e+00 |  2.9477e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1436e-01
  2700 |  7.9327e+00 |  2.9476e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1407e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2701 |  7.9357e+00 |  2.9475e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1378e-01
  2702 |  7.9386e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1349e-01
  2703 |  7.9416e+00 |  2.9474e-03 |  0.0000e+00 |  0.0000e+00 |  0.0000e+00 |  5.1320e-01
