Taylor-Green Vortex
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_3DalcT.so
[0 - 7f7da8813780] {4}{threads}: reservation ('CPU proc 1d00000000000001') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 32, 32, 32
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.196350, 0.196350, 0.196350
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.300000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization
TKE, Enstrophy = 4096, 24576
  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
   151 |  2.2403e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0053e+00
   152 |  2.2551e-01 |  1.4836e-03 |  3.6373e-06 |  9.4401e-02 | 7.9051e-323 |  1.0000e+00 |  1.0053e+00
   153 |  2.2700e-01 |  1.4836e-03 | -1.2902e+01 | -4.0690e-03 |  1.0000e+00 |  1.0000e+00 |  1.0054e+00
   154 |  2.2848e-01 |  1.4836e-03 |  3.8175e-02 |  1.2445e-03 |  2.4883e-01 |  1.0000e+00 |  1.0055e+00
   155 |  2.2996e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0055e+00
   156 |  2.3145e-01 |  1.4836e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0000e+00 |  1.0056e+00
   157 |  2.3293e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0057e+00
   158 |  2.3442e-01 |  1.4836e-03 | -1.2902e+01 | -9.9223e-01 |  1.0000e+00 |  1.0000e+00 |  1.0058e+00
   159 |  2.3590e-01 |  1.4836e-03 |  3.6457e-06 |  9.4279e-02 |  3.4810e-03 |  1.0000e+00 |  1.0058e+00
   160 |  2.3738e-01 |  1.4836e-03 | -1.1345e-02 |  1.0450e-03 | -1.1744e-03 |  1.0000e+00 |  1.0059e+00
   161 |  2.3887e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  3.5244e-03 |  1.0000e+00 |  1.0060e+00
   162 |  2.4035e-01 |  1.4836e-03 |  1.1438e-02 |  1.0298e-03 | -1.1600e-03 |  1.0000e+00 |  1.0061e+00
   163 |  2.4183e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0061e+00
   164 |  2.4332e-01 |  1.4836e-03 | -1.2902e+01 | -3.6646e-03 |  1.0000e+00 |  1.0000e+00 |  1.0062e+00
   165 |  2.4480e-01 |  1.4836e-03 |  1.5382e-02 |  1.5013e-02 | -7.8712e-06 |  1.0000e+00 |  1.0063e+00
   166 |  2.4628e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0064e+00
   167 |  2.4777e-01 |  1.4836e-03 |  6.6667e-01 |  1.0000e+00 | -1.1851e-02 |  1.0000e+00 |  1.0064e+00
   168 |  2.4925e-01 |  1.4836e-03 | 3.4376e-312 | 3.6074e-312 | 2.2705e-312 |  1.0000e+00 |  1.0065e+00
   169 |  2.5073e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  2.9954e-03 |  1.0000e+00 |  1.0066e+00
   170 |  2.5222e-01 |  1.4836e-03 |  3.8283e-02 |  1.4786e-03 |  8.2982e-05 |  1.0000e+00 |  1.0067e+00
   171 |  2.5370e-01 |  1.4836e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0000e+00 |  1.0068e+00
   172 |  2.5519e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0068e+00
   173 |  2.5667e-01 |  1.4836e-03 |  3.7286e-04 | -1.1793e-02 | 2.2069e-312 |  1.0000e+00 |  1.0069e+00
   174 |  2.5815e-01 |  1.4836e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0000e+00 |  1.0070e+00
   175 |  2.5964e-01 |  1.4836e-03 |  3.6828e-06 | -9.8984e-02 | 2.1644e-312 |  1.0000e+00 |  1.0071e+00
   176 |  2.6112e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0072e+00
   177 |  2.6260e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0072e+00
   178 |  2.6409e-01 |  1.4836e-03 | 3.4376e-312 | 3.6074e-312 | 2.2493e-312 |  1.0000e+00 |  1.0073e+00
   179 |  2.6557e-01 |  1.4836e-03 |  3.6873e-06 | -9.9032e-02 | 2.2069e-312 |  1.0000e+00 |  1.0074e+00
   180 |  2.6705e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0075e+00
   181 |  2.6854e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0076e+00
   182 |  2.7002e-01 |  1.4836e-03 |  3.9295e-04 |  1.2560e-02 | 7.9051e-323 |  1.0000e+00 |  1.0077e+00
   183 |  2.7151e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0077e+00
   184 |  2.7299e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0078e+00
   185 |  2.7447e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.7531e+00 |  1.0000e+00 |  1.0079e+00
   186 |  2.7596e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.6451e-02 |  1.0000e+00 |  1.0080e+00
   187 |  2.7744e-01 |  1.4836e-03 |  1.3171e-02 | -1.3415e-03 |  1.1685e-03 |  1.0000e+00 |  1.0081e+00
   188 |  2.7892e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0082e+00
   189 |  2.8041e-01 |  1.4836e-03 |  3.7086e-06 | -9.9132e-02 | -1.4084e-03 |  1.0000e+00 |  1.0083e+00
   190 |  2.8189e-01 |  1.4836e-03 |  4.2241e-03 |  8.4481e-03 |  1.2986e-07 |  1.0000e+00 |  1.0083e+00
   191 |  2.8337e-01 |  1.4836e-03 |  3.7122e-06 | -9.9148e-02 | -5.9466e-03 |  1.0000e+00 |  1.0084e+00
   192 |  2.8486e-01 |  1.4836e-03 | -1.2926e+01 | -9.1784e-02 |  1.0000e+00 |  1.0000e+00 |  1.0085e+00
   193 |  2.8634e-01 |  1.4836e-03 |  3.7465e-04 | -1.2020e-02 | 7.9051e-323 |  1.0000e+00 |  1.0086e+00
   194 |  2.8782e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.9296e-02 |  1.0000e+00 |  1.0087e+00
   195 |  2.8931e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.9309e-02 |  1.0000e+00 |  1.0088e+00
   196 |  2.9079e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0089e+00
   197 |  2.9228e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0090e+00
   198 |  2.9376e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0091e+00
   199 |  2.9524e-01 |  1.4836e-03 |  3.9853e-04 | -7.2597e-03 |  1.6557e-02 |  1.0000e+00 |  1.0092e+00
   200 |  2.9673e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0092e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   201 |  2.9821e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.6456e-02 |  1.0000e+00 |  1.0093e+00
   202 |  2.9969e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0094e+00
   203 |  3.0118e-01 |  1.4836e-03 |  3.7554e-04 | -1.2127e-02 | 2.2069e-312 |  1.0000e+00 |  1.0095e+00
   204 |  3.0266e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0096e+00
   205 |  3.0414e-01 |  1.4836e-03 | 2.1220e-313 | 6.1538e-313 | 2.2069e-312 |  1.0000e+00 |  1.0097e+00
   206 |  3.0563e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  4.7530e-03 |  1.0000e+00 |  1.0098e+00
   207 |  3.0711e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  4.9420e-03 |  1.0000e+00 |  1.0099e+00
   208 |  3.0859e-01 |  1.4836e-03 |  3.8593e-02 |  2.0361e-03 |  1.8817e-01 |  1.0000e+00 |  1.0100e+00
   209 |  3.1008e-01 |  1.4836e-03 |  3.8771e-02 |  4.0178e-03 | 7.9051e-323 |  1.0000e+00 |  1.0101e+00
   210 |  3.1156e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0102e+00
   211 |  3.1305e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0103e+00
   212 |  3.1453e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0104e+00
   213 |  3.1601e-01 |  1.4836e-03 |  3.7413e-04 |  6.4225e-03 | 2.2069e-312 |  1.0000e+00 |  1.0105e+00
   214 |  3.1750e-01 |  1.4836e-03 |  3.5043e-06 |  9.3194e-02 | 7.9051e-323 |  1.0000e+00 |  1.0106e+00
   215 |  3.1898e-01 |  1.4836e-03 |  3.5111e-06 |  9.3167e-02 | -4.7907e-04 |  1.0000e+00 |  1.0107e+00
   216 |  3.2046e-01 |  1.4836e-03 | -1.2926e+01 | -9.1233e-02 |  1.0000e+00 |  1.0000e+00 |  1.0108e+00
   217 |  3.2195e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  3.6343e-03 |  1.0000e+00 |  1.0109e+00
   218 |  3.2343e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 | -1.6494e-02 |  1.0000e+00 |  1.0110e+00
   219 |  3.2491e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0111e+00
   220 |  3.2640e-01 |  1.4836e-03 |  3.5464e-06 | -9.9274e-02 | -1.6527e-01 |  1.0000e+00 |  1.0112e+00
   221 |  3.2788e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.5262e+00 |  1.0000e+00 |  1.0113e+00
   222 |  3.2936e-01 |  1.4836e-03 | 2.1220e-313 | 5.7294e-313 | 2.2069e-312 |  1.0000e+00 |  1.0114e+00
   223 |  3.3085e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0115e+00
   224 |  3.3233e-01 |  1.4836e-03 | -1.2904e+01 |  1.7671e-02 |  1.0000e+00 |  1.0000e+00 |  1.0116e+00
   225 |  3.3382e-01 |  1.4836e-03 | -1.2904e+01 |  1.7706e-02 |  1.0000e+00 |  1.0000e+00 |  1.0117e+00
   226 |  3.3530e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.6504e-01 |  1.0000e+00 |  1.0118e+00
   227 |  3.3678e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.5610e-01 |  1.0000e+00 |  1.0119e+00
   228 |  3.3827e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0120e+00
   229 |  3.3975e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0121e+00
   230 |  3.4123e-01 |  1.4836e-03 | -1.6343e-02 | -1.7470e-03 |  1.4795e-03 |  1.0000e+00 |  1.0123e+00
   231 |  3.4272e-01 |  1.4836e-03 |  1.6222e-02 |  1.3995e-03 | -1.6618e-03 |  1.0000e+00 |  1.0124e+00
   232 |  3.4420e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0125e+00
   233 |  3.4568e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  7.7745e-03 |  1.0000e+00 |  1.0126e+00
   234 |  3.4717e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0127e+00
   235 |  3.4865e-01 |  1.4836e-03 |  3.9106e-02 |  4.4286e-03 | 7.9051e-323 |  1.0000e+00 |  1.0128e+00
   236 |  3.5013e-01 |  1.4836e-03 |  3.5336e-06 | -9.9327e-02 | 7.9051e-323 |  1.0000e+00 |  1.0129e+00
   237 |  3.5162e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0130e+00
   238 |  3.5310e-01 |  1.4836e-03 |  3.5429e-06 | -9.9339e-02 | 2.2069e-312 |  1.0000e+00 |  1.0131e+00
   239 |  3.5459e-01 |  1.4836e-03 |  3.7908e-04 | -1.2484e-02 |  1.5276e-01 |  1.0000e+00 |  1.0132e+00
   240 |  3.5607e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  1.4593e-01 |  1.0000e+00 |  1.0134e+00
   241 |  3.5755e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 | -3.5510e-03 |  1.0000e+00 |  1.0135e+00
   242 |  3.5904e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -2.9872e-01 |  1.0000e+00 |  1.0136e+00
   243 |  3.6052e-01 |  1.4836e-03 |  3.7649e-04 |  5.9660e-03 | 7.9051e-323 |  1.0000e+00 |  1.0137e+00
   244 |  3.6200e-01 |  1.4836e-03 | -1.7333e-02 | -1.8650e-03 |  1.5632e-03 |  1.0000e+00 |  1.0138e+00
   245 |  3.6349e-01 |  1.4836e-03 | -1.2903e+01 | -9.8937e-01 |  1.0000e+00 |  1.0000e+00 |  1.0139e+00
   246 |  3.6497e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0140e+00
   247 |  3.6645e-01 |  1.4836e-03 |  6.6667e-01 |  1.0000e+00 | -1.7553e-02 |  1.0000e+00 |  1.0142e+00
   248 |  3.6794e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 | -1.6683e-01 |  1.0000e+00 |  1.0143e+00
   249 |  3.6942e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  2.8759e-01 |  1.0000e+00 |  1.0144e+00
   250 |  3.7090e-01 |  1.4836e-03 |  6.6667e-01 |  1.0000e+00 |  6.9436e-04 |  1.0000e+00 |  1.0145e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   251 |  3.7239e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  2.2826e-02 |  1.0000e+00 |  1.0146e+00
   252 |  3.7387e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0147e+00
   253 |  3.7536e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0149e+00
   254 |  3.7684e-01 |  1.4836e-03 | -1.2905e+01 |  9.7215e-01 |  1.0000e+00 |  1.0000e+00 |  1.0150e+00
   255 |  3.7832e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0151e+00
   256 |  3.7981e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0152e+00
   257 |  3.8129e-01 |  1.4836e-03 |  6.6667e-01 |  1.0000e+00 |  1.8343e-02 |  1.0000e+00 |  1.0153e+00
   258 |  3.8277e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  1.4433e-01 |  1.0000e+00 |  1.0155e+00
   259 |  3.8426e-01 |  1.4836e-03 |  3.9144e-02 |  2.8064e-03 | 2.2069e-312 |  1.0000e+00 |  1.0156e+00
   260 |  3.8574e-01 |  1.4836e-03 |  3.9156e-02 |  2.8210e-03 |  3.4446e-04 |  1.0000e+00 |  1.0157e+00
   261 |  3.8722e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0158e+00
   262 |  3.8871e-01 |  1.4836e-03 | 3.2679e-312 | 3.4376e-312 | 2.1644e-312 |  1.0000e+00 |  1.0159e+00
   263 |  3.9019e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0161e+00
   264 |  3.9167e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0162e+00
   265 |  3.9316e-01 |  1.4836e-03 |  4.2596e-04 |  1.4204e-02 |  1.6954e-02 |  1.0000e+00 |  1.0163e+00
   266 |  3.9464e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0164e+00
   267 |  3.9612e-01 |  1.4836e-03 | -1.5438e-04 |  1.4795e-08 |  1.5184e-04 |  1.0000e+00 |  1.0166e+00
   268 |  3.9761e-01 |  1.4836e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0000e+00 |  1.0167e+00
   269 |  3.9909e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0168e+00
   270 |  4.0058e-01 |  1.4836e-03 | -1.2905e+01 |  1.9344e-02 |  1.0000e+00 |  1.0000e+00 |  1.0169e+00
   271 |  4.0206e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0171e+00
   272 |  4.0354e-01 |  1.4836e-03 |  4.2946e-04 |  1.4362e-02 | 2.2705e-312 |  1.0000e+00 |  1.0172e+00
   273 |  4.0503e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0173e+00
   274 |  4.0651e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0175e+00
   275 |  4.0799e-01 |  1.4836e-03 |  3.9353e-02 |  3.0731e-03 | 7.9051e-323 |  1.0000e+00 |  1.0176e+00
   276 |  4.0948e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0177e+00
   277 |  4.1096e-01 |  1.4836e-03 |  3.9380e-02 |  3.1073e-03 | 2.2069e-312 |  1.0000e+00 |  1.0178e+00
   278 |  4.1244e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 |  2.5221e-03 |  1.0000e+00 |  1.0180e+00
   279 |  4.1393e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0181e+00
   280 |  4.1541e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0182e+00
   281 |  4.1689e-01 |  1.4836e-03 |  3.7984e-04 |  5.4429e-03 | 2.2069e-312 |  1.0000e+00 |  1.0184e+00
   282 |  4.1838e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.7065e-02 |  1.0000e+00 |  1.0185e+00
   283 |  4.1986e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.7070e-02 |  1.0000e+00 |  1.0186e+00
   284 |  4.2135e-01 |  1.4836e-03 |  6.6667e-01 |  1.0000e+00 | -8.1552e-04 |  1.0000e+00 |  1.0188e+00
   285 |  4.2283e-01 |  1.4836e-03 |  3.6268e-06 | -9.9633e-02 | 2.2069e-312 |  1.0000e+00 |  1.0189e+00
   286 |  4.2431e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  7.4061e-03 |  1.0000e+00 |  1.0190e+00
   287 |  4.2580e-01 |  1.4836e-03 | -1.2903e+01 | -9.8663e-01 |  1.0000e+00 |  1.0000e+00 |  1.0192e+00
   288 |  4.2728e-01 |  1.4836e-03 | -1.2905e+01 |  9.6806e-01 |  1.0000e+00 |  1.0000e+00 |  1.0193e+00
   289 |  4.2876e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -1.0881e-02 |  1.0000e+00 |  1.0195e+00
   290 |  4.3025e-01 |  1.4836e-03 |  6.6667e-01 |  1.0000e+00 |  8.6844e-04 |  1.0000e+00 |  1.0196e+00
   291 |  4.3173e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0197e+00
   292 |  4.3321e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -7.0027e-03 |  1.0000e+00 |  1.0199e+00
   293 |  4.3470e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.7065e-03 |  1.0000e+00 |  1.0200e+00
   294 |  4.3618e-01 |  1.4836e-03 |  4.4127e-04 | -6.5064e-03 | 2.2069e-312 |  1.0000e+00 |  1.0201e+00
   295 |  4.3766e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0203e+00
   296 |  4.3915e-01 |  1.4836e-03 |  3.8722e-04 | -1.3065e-02 | 2.2069e-312 |  1.0000e+00 |  1.0204e+00
   297 |  4.4063e-01 |  1.4836e-03 |  3.6552e-06 | -9.9664e-02 | 7.9051e-323 |  1.0000e+00 |  1.0206e+00
   298 |  4.4212e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0207e+00
   299 |  4.4360e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0208e+00
   300 |  4.4508e-01 |  1.4836e-03 |  4.4467e-04 |  1.4973e-02 | 7.9051e-323 |  1.0000e+00 |  1.0210e+00

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE |   Enstrophy
-------|-------------|-------------|-------------|-------------|-------------|-------------|------------
   301 |  4.4657e-01 |  1.4836e-03 |  0.0000e+00 |  5.0930e+00 |  5.5537e-03 |  1.0000e+00 |  1.0211e+00
   302 |  4.4805e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0213e+00
   303 |  4.4953e-01 |  1.4836e-03 | -1.2903e+01 | -9.8560e-01 |  1.0000e+00 |  1.0000e+00 |  1.0214e+00
   304 |  4.5102e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.8977e-01 |  1.0000e+00 |  1.0216e+00
   305 |  4.5250e-01 |  1.4836e-03 |  4.0329e-02 |  5.5930e-03 |  1.0000e+00 |  1.0000e+00 |  1.0217e+00
   306 |  4.5398e-01 |  1.4836e-03 |  3.8253e-04 |  5.0761e-03 | 7.9051e-323 |  1.0000e+00 |  1.0218e+00
   307 |  4.5547e-01 |  1.4836e-03 |  3.8939e-04 | -1.3085e-02 | -2.4278e-03 |  1.0000e+00 |  1.0220e+00
   308 |  4.5695e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0221e+00
   309 |  4.5843e-01 |  1.4836e-03 |  3.6768e-06 | -9.9687e-02 |  6.6632e-03 |  1.0000e+00 |  1.0223e+00
   310 |  4.5992e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -8.4964e-03 |  1.0000e+00 |  1.0224e+00
   311 |  4.6140e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0226e+00
   312 |  4.6289e-01 |  1.4836e-03 | -1.2926e+01 | -8.9355e-02 |  1.0000e+00 |  1.0000e+00 |  1.0227e+00
   313 |  4.6437e-01 |  1.4836e-03 | -1.2879e+01 | -1.0363e-01 |  1.0000e+00 |  1.0000e+00 |  1.0229e+00
   314 |  4.6585e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  7.6306e-03 |  1.0000e+00 |  1.0230e+00
   315 |  4.6734e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0232e+00
   316 |  4.6882e-01 |  1.4836e-03 | -0.0000e+00 |  5.0930e+00 | -2.1427e-02 |  1.0000e+00 |  1.0233e+00
   317 |  4.7030e-01 |  1.4836e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0000e+00 |  1.0235e+00
   318 |  4.7179e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0236e+00
   319 |  4.7327e-01 |  1.4836e-03 |  4.0033e-02 |  3.7364e-03 |  6.9244e-03 |  1.0000e+00 |  1.0238e+00
   320 |  4.7475e-01 |  1.4836e-03 |  2.2227e-02 | -2.2901e-03 |  1.7977e-03 |  1.0000e+00 |  1.0239e+00
   321 |  4.7624e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0241e+00
   322 |  4.7772e-01 |  1.4836e-03 |  3.7028e-06 |  9.0530e-02 | 7.9051e-323 |  1.0000e+00 |  1.0242e+00
   323 |  4.7920e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0244e+00
   324 |  4.8069e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0245e+00
   325 |  4.8217e-01 |  1.4836e-03 |  1.4836e-03 | -1.0564e+00 |  1.8817e-01 |  1.0000e+00 |  1.0247e+00
   326 |  4.8366e-01 |  1.4836e-03 |  4.0157e-02 |  3.8728e-03 | 2.2705e-312 |  1.0000e+00 |  1.0248e+00
   327 |  4.8514e-01 |  1.4836e-03 | 3.9525e-323 | 7.9051e-323 | 7.9051e-323 |  1.0000e+00 |  1.0250e+00
   328 |  4.8662e-01 |  1.4836e-03 | 3.3528e-312 | 3.5225e-312 | 2.2705e-312 |  1.0000e+00 |  1.0252e+00
   329 |  4.8811e-01 |  1.4836e-03 | 2.1220e-313 | 6.5782e-313 | 2.2069e-312 |  1.0000e+00 |  1.0253e+00
   330 |  4.8959e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 |  1.7061e-01 |  1.0000e+00 |  1.0255e+00
   331 |  4.9107e-01 |  1.4836e-03 |  0.0000e+00 |  3.3333e-01 | -7.0340e-03 |  1.0000e+00 |  1.0256e+00
   332 |  4.9256e-01 |  1.4836e-03 |  3.9390e-04 | -1.3287e-02 | 7.9051e-323 |  1.0000e+00 |  1.0258e+00
