epsilon = 1.0e-10
cc -O3 -Wall -Werror -std=c99 -I/home/akshays/Codes/SuperLU_5.2.1/include -shared -fPIC -lm -lblas -L/home/akshays/Codes/SuperLU_5.2.1/lib -lsuperlu ./superlu_util.c -o /tmp/lua_lI8yNA.so
[0 - 7f88a92c7780] {4}{threads}: reservation ('CPU proc 1d0000000000000a') cannot be satisfied
======================= Problem parameters ======================
           Nx, Ny, Nz           = 64, 64, 64
           Lx, Ly, Lz           = 6.283185, 6.283185, 6.283185
           dx, dy, dz           = 0.098175, 0.098175, 0.098175
           Time stepping method = CONSTANT_CFL_NUM
           CFL_num              = 0.600000
           prow, pcol           = 4, 4
           fileIO               = false
================================================================
Finished X matrices initialization
Finished Y matrices initialization
Finished Z matrices initialization
Finished LU initialization
Finished initialization

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
  2291 |  3.3875e+00 |  1.4676e-03 |  3.4518e-01 |  6.9026e-01 |  7.9390e-04 |  9.9537e-01
  2292 |  3.3889e+00 |  1.4676e-03 |  6.6667e-01 |  1.0018e+00 |  2.7995e-01 |  9.9535e-01
  2293 |  3.3904e+00 |  1.4676e-03 |  3.5792e-01 |  7.1574e-01 |  7.8993e-04 |  9.9533e-01
  2294 |  3.3919e+00 |  1.4676e-03 |  3.4591e-01 |  6.9161e-01 |  4.5880e-04 |  9.9531e-01
  2295 |  3.3934e+00 |  1.4676e-03 |  2.2479e-02 |  4.4925e-02 |  1.3718e-03 |  9.9530e-01
  2296 |  3.3948e+00 |  1.4676e-03 |  5.4025e-03 |  1.0787e-02 |  5.8232e-04 |  9.9528e-01
  2297 |  3.3963e+00 |  1.4676e-03 |  3.5721e-01 |  7.1431e-01 |  7.9590e-04 |  9.9526e-01
  2298 |  3.3978e+00 |  1.4676e-03 |  2.7146e-02 |  5.4249e-02 |  1.6016e-03 |  9.9524e-01
  2299 |  3.3992e+00 |  1.4675e-03 |  5.4145e-03 |  1.0811e-02 |  5.7341e-04 |  9.9522e-01
  2300 |  3.4007e+00 |  1.4675e-03 |  5.4291e-03 |  1.0840e-02 |  5.7501e-04 |  9.9520e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2301 |  3.4022e+00 |  1.4675e-03 |  8.0370e-02 |  1.6047e-01 |  8.3241e-02 |  9.9518e-01
  2302 |  3.4036e+00 |  1.4675e-03 |  3.5631e-01 |  7.1254e-01 |  7.7963e-04 |  9.9516e-01
  2303 |  3.4051e+00 |  1.4675e-03 |  3.5612e-01 |  7.1216e-01 |  7.7627e-04 |  9.9514e-01
  2304 |  3.4066e+00 |  1.4675e-03 |  3.5593e-01 |  7.1178e-01 |  7.7370e-04 |  9.9512e-01
  2305 |  3.4080e+00 |  1.4675e-03 |  2.3539e-02 |  4.7041e-02 |  1.4747e-03 |  9.9510e-01
  2306 |  3.4095e+00 |  1.4675e-03 |  8.2887e-02 |  1.6546e-01 |  8.7756e-02 |  9.9508e-01
  2307 |  3.4110e+00 |  1.4675e-03 |  6.6667e-01 |  1.0017e+00 | -2.4370e-02 |  9.9506e-01
  2308 |  3.4124e+00 |  1.4675e-03 |  1.4675e-03 | -1.0564e+00 |  1.8817e-01 |  9.9505e-01
  2309 |  3.4139e+00 |  1.4675e-03 |  5.6152e-03 |  1.1212e-02 |  5.2024e-04 |  9.9503e-01
  2310 |  3.4154e+00 |  1.4675e-03 |  2.3858e-02 |  4.7678e-02 |  1.5339e-03 |  9.9501e-01
  2311 |  3.4168e+00 |  1.4676e-03 |  5.4686e-03 |  1.0919e-02 |  5.8642e-04 |  9.9499e-01
  2312 |  3.4183e+00 |  1.4676e-03 |  1.4676e-03 | -1.0564e+00 |  1.8817e-01 |  9.9497e-01
  2313 |  3.4198e+00 |  1.4675e-03 |  3.5413e-01 |  7.0815e-01 |  7.6280e-04 |  9.9495e-01
  2314 |  3.4212e+00 |  1.4675e-03 |  9.2401e-03 |  1.8454e-02 |  5.3701e-04 |  9.9493e-01
  2315 |  3.4227e+00 |  1.4675e-03 |  3.5380e-01 |  7.0750e-01 |  7.5486e-04 |  9.9491e-01
  2316 |  3.4242e+00 |  1.4674e-03 |  2.4052e-02 |  4.8066e-02 |  1.6074e-03 |  9.9489e-01
  2317 |  3.4256e+00 |  1.4674e-03 |  8.7104e-02 |  1.7387e-01 |  9.5180e-02 |  9.9487e-01
  2318 |  3.4271e+00 |  1.4675e-03 |  3.3951e-01 |  6.7893e-01 |  7.7965e-04 |  9.9485e-01
  2319 |  3.4286e+00 |  1.4673e-03 |  3.5332e-01 |  7.0655e-01 |  7.4750e-04 |  9.9483e-01
  2320 |  3.4300e+00 |  1.4674e-03 |  3.4350e-01 |  6.8680e-01 |  3.5159e-04 |  9.9481e-01
  2321 |  3.4315e+00 |  1.4673e-03 |  6.6667e-01 |  1.0017e+00 | -2.5192e-02 |  9.9479e-01
  2322 |  3.4330e+00 |  1.4675e-03 |  5.5432e-03 |  1.1068e-02 |  6.2685e-04 |  9.9477e-01
  2323 |  3.4344e+00 |  1.4674e-03 |  3.5252e-01 |  7.0496e-01 |  7.4645e-04 |  9.9475e-01
  2324 |  3.4359e+00 |  1.4673e-03 |  3.5233e-01 |  7.0458e-01 |  7.4481e-04 |  9.9473e-01
  2325 |  3.4374e+00 |  1.4672e-03 |  9.3663e-03 |  1.8705e-02 |  4.9249e-04 |  9.9471e-01
  2326 |  3.4388e+00 |  1.4673e-03 |  3.5186e-01 |  7.0361e-01 |  7.3903e-04 |  9.9469e-01
  2327 |  3.4403e+00 |  1.4672e-03 |  5.5903e-03 |  1.1162e-02 |  6.0630e-04 |  9.9466e-01
  2328 |  3.4418e+00 |  1.4673e-03 |  5.5724e-03 |  1.1126e-02 |  5.2595e-04 |  9.9464e-01
  2329 |  3.4432e+00 |  1.4673e-03 |  6.6667e-01 |  1.0002e+00 | -2.6989e-02 |  9.9462e-01
  2330 |  3.4447e+00 |  1.4672e-03 |  6.6667e-01 |  1.0017e+00 | -2.3094e-02 |  9.9460e-01
  2331 |  3.4462e+00 |  1.4673e-03 |  3.5067e-01 |  7.0125e-01 |  7.2592e-04 |  9.9458e-01
  2332 |  3.4476e+00 |  1.4672e-03 |  1.4672e-03 | -1.0564e+00 |  1.8817e-01 |  9.9456e-01
  2333 |  3.4491e+00 |  1.4672e-03 |  3.5028e-01 |  7.0046e-01 |  7.2693e-04 |  9.9454e-01
  2334 |  3.4506e+00 |  1.4672e-03 |  3.3613e-01 |  6.7217e-01 |  7.7092e-04 |  9.9452e-01
  2335 |  3.4520e+00 |  1.4672e-03 |  9.4630e-03 |  1.8897e-02 |  4.4360e-04 |  9.9450e-01
  2336 |  3.4535e+00 |  1.4671e-03 |  3.4216e-01 |  6.8414e-01 |  2.5743e-04 |  9.9448e-01
  2337 |  3.4550e+00 |  1.4671e-03 |  1.4671e-03 | -1.0564e+00 |  1.8817e-01 |  9.9446e-01
  2338 |  3.4564e+00 |  1.4671e-03 |  9.2369e-02 |  1.8431e-01 |  9.1710e-02 |  9.9444e-01
  2339 |  3.4579e+00 |  1.4671e-03 |  6.6667e-01 |  1.0003e+00 | -1.5851e-02 |  9.9442e-01
  2340 |  3.4594e+00 |  1.4670e-03 |  3.4904e-01 |  6.9797e-01 |  7.0456e-04 |  9.9440e-01
  2341 |  3.4609e+00 |  1.4670e-03 |  6.6667e-01 |  1.0017e+00 | -2.4301e-02 |  9.9437e-01
  2342 |  3.4623e+00 |  1.4670e-03 |  6.6667e-01 |  1.0002e+00 | -2.6286e-02 |  9.9435e-01
  2343 |  3.4638e+00 |  1.4670e-03 |  6.6667e-01 |  1.0002e+00 | -2.6167e-02 |  9.9433e-01
  2344 |  3.4653e+00 |  1.4670e-03 |  1.4670e-03 | -1.0564e+00 |  1.8817e-01 |  9.9431e-01
  2345 |  3.4667e+00 |  1.4669e-03 |  3.4138e-01 |  6.8257e-01 |  2.3736e-04 |  9.9429e-01
  2346 |  3.4682e+00 |  1.4669e-03 |  6.6667e-01 |  1.0002e+00 | -2.5915e-02 |  9.9427e-01
  2347 |  3.4697e+00 |  1.4669e-03 |  3.4760e-01 |  6.9508e-01 |  6.6929e-04 |  9.9425e-01
  2348 |  3.4711e+00 |  1.4669e-03 |  3.4108e-01 |  6.8196e-01 |  2.2469e-04 |  9.9423e-01
  2349 |  3.4726e+00 |  1.4669e-03 |  3.4715e-01 |  6.9420e-01 |  6.6718e-04 |  9.9420e-01
  2350 |  3.4741e+00 |  1.4669e-03 |  2.5201e-02 |  5.0369e-02 |  1.9493e-03 |  9.9418e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2351 |  3.4755e+00 |  1.4668e-03 |  5.4429e-03 |  1.0867e-02 |  5.7806e-04 |  9.9416e-01
  2352 |  3.4770e+00 |  1.4668e-03 |  5.7110e-03 |  1.1403e-02 |  6.0169e-04 |  9.9414e-01
  2353 |  3.4785e+00 |  1.4668e-03 |  1.4668e-03 | -1.0564e+00 |  1.8817e-01 |  9.9412e-01
  2354 |  3.4799e+00 |  1.4668e-03 |  5.7140e-03 |  1.1410e-02 |  6.0342e-04 |  9.9410e-01
  2355 |  3.4814e+00 |  1.4668e-03 |  6.6667e-01 |  1.0001e+00 | -2.5783e-02 |  9.9408e-01
  2356 |  3.4829e+00 |  1.4667e-03 |  3.4572e-01 |  6.9134e-01 |  6.6337e-04 |  9.9405e-01
  2357 |  3.4843e+00 |  1.4667e-03 |  3.1834e-01 |  6.3659e-01 |  5.2176e-04 |  9.9403e-01
  2358 |  3.4858e+00 |  1.4667e-03 |  3.4517e-01 |  6.9025e-01 |  6.5990e-04 |  9.9401e-01
  2359 |  3.4873e+00 |  1.4667e-03 |  3.4493e-01 |  6.8975e-01 |  6.5811e-04 |  9.9399e-01
  2360 |  3.4887e+00 |  1.4667e-03 |  3.4464e-01 |  6.8916e-01 |  6.5635e-04 |  9.9397e-01
  2361 |  3.4902e+00 |  1.4666e-03 |  3.4433e-01 |  6.8853e-01 |  6.5448e-04 |  9.9395e-01
  2362 |  3.4917e+00 |  1.4666e-03 |  7.9584e-02 |  1.5884e-01 |  8.8821e-02 |  9.9392e-01
  2363 |  3.4931e+00 |  1.4666e-03 |  5.7470e-03 |  1.1476e-02 |  5.8517e-04 |  9.9390e-01
  2364 |  3.4946e+00 |  1.4666e-03 |  6.6667e-01 |  1.0016e+00 | -2.4224e-02 |  9.9388e-01
  2365 |  3.4961e+00 |  1.4666e-03 |  5.6069e-03 |  1.1196e-02 |  5.0556e-04 |  9.9386e-01
  2366 |  3.4975e+00 |  1.4665e-03 |  6.6667e-01 |  1.0021e+00 |  3.0185e-01 |  9.9384e-01
  2367 |  3.4990e+00 |  1.4665e-03 |  9.8351e-02 |  1.9619e-01 |  1.0061e-01 |  9.9381e-01
  2368 |  3.5005e+00 |  1.4665e-03 |  3.1584e-01 |  6.3156e-01 |  4.8337e-04 |  9.9379e-01
  2369 |  3.5019e+00 |  1.4665e-03 |  3.2781e-01 |  6.5554e-01 |  7.1984e-04 |  9.9377e-01
  2370 |  3.5034e+00 |  1.4665e-03 |  9.8464e-02 |  1.9638e-01 |  1.0012e-01 |  9.9375e-01
  2371 |  3.5049e+00 |  1.4664e-03 |  6.6667e-01 |  1.0002e+00 | -2.2015e-02 |  9.9373e-01
  2372 |  3.5063e+00 |  1.4664e-03 |  3.4227e-01 |  6.8445e-01 |  6.1422e-04 |  9.9370e-01
  2373 |  3.5078e+00 |  1.4664e-03 |  5.3848e-03 |  1.0752e-02 |  6.0297e-04 |  9.9368e-01
  2374 |  3.5093e+00 |  1.4664e-03 |  3.4186e-01 |  6.8362e-01 |  6.1174e-04 |  9.9366e-01
  2375 |  3.5107e+00 |  1.4663e-03 |  6.6667e-01 |  1.0001e+00 | -2.6133e-02 |  9.9364e-01
  2376 |  3.5122e+00 |  1.4663e-03 |  6.6667e-01 |  1.0017e+00 | -2.3009e-02 |  9.9362e-01
  2377 |  3.5137e+00 |  1.4663e-03 |  3.3757e-01 |  6.7491e-01 |  1.1142e-04 |  9.9359e-01
  2378 |  3.5151e+00 |  1.4663e-03 |  8.3023e-02 |  1.6567e-01 |  9.1320e-02 |  9.9357e-01
  2379 |  3.5166e+00 |  1.4663e-03 |  5.5701e-03 |  1.1123e-02 |  4.7300e-04 |  9.9355e-01
  2380 |  3.5180e+00 |  1.4662e-03 |  3.1305e-01 |  6.2597e-01 |  4.7101e-04 |  9.9353e-01
  2381 |  3.5195e+00 |  1.4662e-03 |  1.0099e-01 |  2.0150e-01 |  1.1726e-01 |  9.9350e-01
  2382 |  3.5210e+00 |  1.4662e-03 |  3.3701e-01 |  6.7384e-01 |  9.6001e-05 |  9.9348e-01
  2383 |  3.5224e+00 |  1.4662e-03 |  6.6667e-01 |  1.0029e+00 |  3.2560e-01 |  9.9346e-01
  2384 |  3.5239e+00 |  1.4662e-03 |  4.1910e-02 | -5.1307e-04 | -1.2091e-03 |  9.9344e-01
  2385 |  3.5254e+00 |  1.4661e-03 |  6.6667e-01 |  1.0016e+00 | -2.3381e-02 |  9.9341e-01
  2386 |  3.5268e+00 |  1.4661e-03 |  3.2366e-01 |  6.4724e-01 |  6.9732e-04 |  9.9339e-01
  2387 |  3.5283e+00 |  1.4661e-03 |  3.3918e-01 |  6.7826e-01 |  5.8695e-04 |  9.9337e-01
  2388 |  3.5298e+00 |  1.4661e-03 |  6.6667e-01 |  1.0016e+00 | -2.3340e-02 |  9.9335e-01
  2389 |  3.5312e+00 |  1.4660e-03 |  2.7941e-02 |  5.5854e-02 |  2.8920e-03 |  9.9332e-01
  2390 |  3.5327e+00 |  1.4660e-03 |  5.7411e-03 |  1.1464e-02 |  5.4754e-04 |  9.9330e-01
  2391 |  3.5342e+00 |  1.4660e-03 |  6.6667e-01 |  1.0016e+00 | -2.3409e-02 |  9.9328e-01
  2392 |  3.5356e+00 |  1.4659e-03 |  5.7701e-03 |  1.1522e-02 |  5.4700e-04 |  9.9326e-01
  2393 |  3.5371e+00 |  1.4659e-03 |  6.6667e-01 |  1.0015e+00 | -1.7319e-02 |  9.9323e-01
  2394 |  3.5386e+00 |  1.4659e-03 |  3.3802e-01 |  6.7593e-01 |  5.8865e-04 |  9.9321e-01
  2395 |  3.5400e+00 |  1.4659e-03 |  2.8857e-02 |  5.7682e-02 |  3.0673e-03 |  9.9319e-01
  2396 |  3.5415e+00 |  1.4659e-03 |  3.3532e-01 |  6.7044e-01 |  6.4265e-05 |  9.9316e-01
  2397 |  3.5430e+00 |  1.4658e-03 |  3.3747e-01 |  6.7483e-01 |  5.9172e-04 |  9.9314e-01
  2398 |  3.5444e+00 |  1.4658e-03 |  5.6253e-03 |  1.1234e-02 |  4.7540e-04 |  9.9312e-01
  2399 |  3.5459e+00 |  1.4658e-03 |  3.3706e-01 |  6.7399e-01 |  5.9117e-04 |  9.9309e-01
  2400 |  3.5474e+00 |  1.4658e-03 |  3.3475e-01 |  6.6930e-01 |  5.5325e-05 |  9.9307e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2401 |  3.5488e+00 |  1.4657e-03 |  5.7981e-03 |  1.1578e-02 |  5.1207e-04 |  9.9305e-01
  2402 |  3.5503e+00 |  1.4657e-03 |  3.3647e-01 |  6.7280e-01 |  5.8315e-04 |  9.9302e-01
  2403 |  3.5518e+00 |  1.4657e-03 |  1.0893e-01 |  2.1718e-01 |  1.0750e-01 |  9.9300e-01
  2404 |  3.5532e+00 |  1.4657e-03 |  3.0599e-02 |  6.1152e-02 |  2.8861e-03 |  9.9298e-01
  2405 |  3.5547e+00 |  1.4657e-03 |  3.3584e-01 |  6.7154e-01 |  5.6543e-04 |  9.9295e-01
  2406 |  3.5562e+00 |  1.4657e-03 |  3.3564e-01 |  6.7114e-01 |  5.5860e-04 |  9.9293e-01
  2407 |  3.5576e+00 |  1.4657e-03 |  5.8094e-03 |  1.1601e-02 |  5.2368e-04 |  9.9291e-01
  2408 |  3.5591e+00 |  1.4657e-03 |  3.3521e-01 |  6.7029e-01 |  5.4768e-04 |  9.9288e-01
  2409 |  3.5606e+00 |  1.4657e-03 |  3.0682e-02 |  6.1328e-02 |  3.7117e-03 |  9.9286e-01
  2410 |  3.5620e+00 |  1.4657e-03 |  3.3336e-01 |  6.6652e-01 |  4.1713e-05 |  9.9283e-01
  2411 |  3.5635e+00 |  1.4656e-03 |  3.3456e-01 |  6.6899e-01 |  5.4435e-04 |  9.9281e-01
  2412 |  3.5650e+00 |  1.4656e-03 |  3.3435e-01 |  6.6857e-01 |  5.4696e-04 |  9.9279e-01
  2413 |  3.5664e+00 |  1.4656e-03 |  5.3577e-03 |  1.0699e-02 |  5.7645e-04 |  9.9276e-01
  2414 |  3.5679e+00 |  1.4656e-03 |  6.6667e-01 |  1.0002e+00 | -2.3578e-02 |  9.9274e-01
  2415 |  3.5694e+00 |  1.4656e-03 |  3.3377e-01 |  6.6742e-01 |  5.6107e-04 |  9.9271e-01
  2416 |  3.5708e+00 |  1.4656e-03 |  1.4656e-03 | -1.0564e+00 |  1.8817e-01 |  9.9269e-01
  2417 |  3.5723e+00 |  1.4656e-03 |  6.6667e-01 |  1.0002e+00 | -2.3870e-02 |  9.9267e-01
  2418 |  3.5738e+00 |  1.4656e-03 |  3.3321e-01 |  6.6631e-01 |  5.7270e-04 |  9.9264e-01
  2419 |  3.5752e+00 |  1.4656e-03 |  5.8595e-03 |  1.1701e-02 |  5.4588e-04 |  9.9262e-01
  2420 |  3.5767e+00 |  1.4656e-03 |  3.3285e-01 |  6.6561e-01 |  5.7516e-04 |  9.9259e-01
  2421 |  3.5781e+00 |  1.4655e-03 |  3.3267e-01 |  6.6524e-01 |  5.7478e-04 |  9.9257e-01
  2422 |  3.5796e+00 |  1.4655e-03 |  5.9432e-03 |  1.1869e-02 |  5.1237e-04 |  9.9255e-01
  2423 |  3.5811e+00 |  1.4655e-03 |  3.3227e-01 |  6.6444e-01 |  5.7158e-04 |  9.9252e-01
  2424 |  3.5825e+00 |  1.4655e-03 |  6.6667e-01 |  1.0015e+00 | -2.3412e-02 |  9.9250e-01
  2425 |  3.5840e+00 |  1.4655e-03 |  3.3188e-01 |  6.6366e-01 |  5.6649e-04 |  9.9247e-01
  2426 |  3.5855e+00 |  1.4655e-03 |  3.3167e-01 |  6.6322e-01 |  5.6394e-04 |  9.9245e-01
  2427 |  3.5869e+00 |  1.4655e-03 |  6.6667e-01 |  1.0026e+00 |  3.2018e-01 |  9.9242e-01
  2428 |  3.5884e+00 |  1.4655e-03 |  6.6667e-01 |  1.0002e+00 | -2.3656e-02 |  9.9240e-01
  2429 |  3.5899e+00 |  1.4655e-03 |  5.4744e-03 |  1.0931e-02 |  5.3345e-04 |  9.9237e-01
  2430 |  3.5913e+00 |  1.4654e-03 |  3.3090e-01 |  6.6167e-01 |  5.5715e-04 |  9.9235e-01
  2431 |  3.5928e+00 |  1.4654e-03 |  3.3070e-01 |  6.6127e-01 |  5.5622e-04 |  9.9232e-01
  2432 |  3.5943e+00 |  1.4654e-03 |  3.3052e-01 |  6.6089e-01 |  5.5567e-04 |  9.9230e-01
  2433 |  3.5957e+00 |  1.4654e-03 |  1.2384e-02 |  2.4731e-02 |  1.6218e-04 |  9.9227e-01
  2434 |  3.5972e+00 |  1.4654e-03 |  3.3012e-01 |  6.6009e-01 |  5.5530e-04 |  9.9225e-01
  2435 |  3.5987e+00 |  1.4654e-03 |  5.4452e-03 |  1.0874e-02 |  5.1363e-04 |  9.9223e-01
  2436 |  3.6001e+00 |  1.4653e-03 |  3.2970e-01 |  6.5926e-01 |  5.5601e-04 |  9.9220e-01
  2437 |  3.6016e+00 |  1.4653e-03 |  3.2949e-01 |  6.5883e-01 |  5.5653e-04 |  9.9217e-01
  2438 |  3.6031e+00 |  1.4653e-03 |  1.1447e-02 |  2.2858e-02 |  1.6562e-03 |  9.9215e-01
  2439 |  3.6045e+00 |  1.4653e-03 |  6.6667e-01 |  1.0002e+00 | -2.3629e-02 |  9.9212e-01
  2440 |  3.6060e+00 |  1.4653e-03 |  3.2882e-01 |  6.5753e-01 |  5.5957e-04 |  9.9210e-01
  2441 |  3.6075e+00 |  1.4653e-03 |  1.4653e-03 | -1.0564e+00 |  1.8817e-01 |  9.9207e-01
  2442 |  3.6089e+00 |  1.4653e-03 |  6.6667e-01 |  1.0003e+00 | -4.6587e-03 |  9.9205e-01
  2443 |  3.6104e+00 |  1.4653e-03 |  6.0316e-03 |  1.2045e-02 |  5.3494e-04 |  9.9202e-01
  2444 |  3.6119e+00 |  1.4653e-03 |  3.2847e-01 |  6.5672e-01 |  2.0190e-05 |  9.9200e-01
  2445 |  3.6133e+00 |  1.4653e-03 |  3.3981e-02 |  6.7926e-02 |  5.1399e-03 |  9.9197e-01
  2446 |  3.6148e+00 |  1.4653e-03 |  3.2829e-01 |  6.5637e-01 |  1.9080e-05 |  9.9195e-01
  2447 |  3.6162e+00 |  1.4653e-03 |  5.9504e-03 |  1.1883e-02 |  5.3956e-04 |  9.9192e-01
  2448 |  3.6177e+00 |  1.4653e-03 |  2.9938e-01 |  5.9857e-01 |  4.8257e-04 |  9.9189e-01
  2449 |  3.6192e+00 |  1.4653e-03 |  5.9464e-03 |  1.1876e-02 |  5.3345e-04 |  9.9187e-01
  2450 |  3.6206e+00 |  1.4653e-03 |  1.0255e-01 |  2.0446e-01 |  1.0455e-01 |  9.9184e-01

  Step |        Time |    Timestep |   Error rho |     Error u |     Error p |         TKE
-------|-------------|-------------|-------------|-------------|-------------|------------
  2451 |  3.6221e+00 |  1.4653e-03 |  3.2687e-01 |  6.5360e-01 |  5.5600e-04 |  9.9182e-01
  2452 |  3.6236e+00 |  1.4653e-03 |  6.6667e-01 |  1.0002e+00 | -2.3504e-02 |  9.9179e-01
  2453 |  3.6250e+00 |  1.4653e-03 |  3.2650e-01 |  6.5288e-01 |  5.4926e-04 |  9.9176e-01
  2454 |  3.6265e+00 |  1.4652e-03 |  5.9701e-03 |  1.1923e-02 |  5.4888e-04 |  9.9174e-01
  2455 |  3.6280e+00 |  1.4652e-03 |  6.6667e-01 |  1.0014e+00 | -2.2393e-02 |  9.9171e-01
  2456 |  3.6294e+00 |  1.4652e-03 |  5.4721e-03 |  1.0928e-02 |  5.0356e-04 |  9.9168e-01
  2457 |  3.6309e+00 |  1.4652e-03 |  1.2694e-02 |  2.5349e-02 |  8.2381e-05 |  9.9166e-01
  2458 |  3.6324e+00 |  1.4652e-03 |  6.6667e-01 |  1.0002e+00 | -2.3314e-02 |  9.9163e-01
  2459 |  3.6338e+00 |  1.4652e-03 |  6.6667e-01 |  1.0002e+00 | -2.3320e-02 |  9.9160e-01
  2460 |  3.6353e+00 |  1.4652e-03 |  6.6667e-01 |  1.0014e+00 | -2.2769e-02 |  9.9158e-01
  2461 |  3.6368e+00 |  1.4652e-03 |  1.2709e-01 |  2.5336e-01 |  1.1731e-01 |  9.9155e-01
  2462 |  3.6382e+00 |  1.4651e-03 |  3.2652e-01 |  6.5283e-01 |  2.0096e-05 |  9.9152e-01
  2463 |  3.6397e+00 |  1.4651e-03 |  3.0948e-01 |  6.1880e-01 |  5.3207e-04 |  9.9150e-01
  2464 |  3.6412e+00 |  1.4651e-03 |  3.2403e-01 |  6.4795e-01 |  5.4091e-04 |  9.9147e-01
  2465 |  3.6426e+00 |  1.4651e-03 |  8.5631e-02 |  1.7082e-01 |  1.3204e-01 |  9.9144e-01
  2466 |  3.6441e+00 |  1.4651e-03 |  3.2368e-01 |  6.4726e-01 |  5.4034e-04 |  9.9142e-01
  2467 |  3.6456e+00 |  1.4651e-03 |  3.2349e-01 |  6.4688e-01 |  5.4036e-04 |  9.9139e-01
  2468 |  3.6470e+00 |  1.4651e-03 |  6.3033e-03 |  1.2589e-02 |  5.5214e-04 |  9.9136e-01
  2469 |  3.6485e+00 |  1.4651e-03 |  8.6646e-02 |  1.7283e-01 |  1.3443e-01 |  9.9134e-01
  2470 |  3.6499e+00 |  1.4651e-03 |  6.6667e-01 |  1.0001e+00 | -2.3232e-02 |  9.9131e-01
  2471 |  3.6514e+00 |  1.4651e-03 |  6.1129e-03 |  1.2208e-02 |  5.2792e-04 |  9.9128e-01
  2472 |  3.6529e+00 |  1.4650e-03 |  3.2222e-01 |  6.4433e-01 |  5.3690e-04 |  9.9125e-01
  2473 |  3.6543e+00 |  1.4650e-03 |  3.2535e-01 |  6.5051e-01 |  1.8680e-05 |  9.9123e-01
  2474 |  3.6558e+00 |  1.4649e-03 |  6.0932e-03 |  1.2168e-02 |  5.1246e-04 |  9.9120e-01
  2475 |  3.6573e+00 |  1.4649e-03 |  6.6667e-01 |  1.0032e+00 |  3.7522e-01 |  9.9117e-01
  2476 |  3.6587e+00 |  1.4649e-03 |  3.2117e-01 |  6.4220e-01 |  5.3006e-04 |  9.9115e-01
  2477 |  3.6602e+00 |  1.4648e-03 |  1.0724e-01 |  2.1373e-01 |  1.0543e-01 |  9.9112e-01
  2478 |  3.6617e+00 |  1.4648e-03 |  6.6667e-01 |  1.0002e+00 | -2.3030e-02 |  9.9109e-01
  2479 |  3.6631e+00 |  1.4648e-03 |  6.0867e-03 |  1.2156e-02 |  5.1501e-04 |  9.9106e-01
  2480 |  3.6646e+00 |  1.4648e-03 |  3.2037e-01 |  6.4060e-01 |  5.3449e-04 |  9.9103e-01
  2481 |  3.6661e+00 |  1.4648e-03 |  1.4648e-03 | -1.0564e+00 |  1.8817e-01 |  9.9101e-01
  2482 |  3.6675e+00 |  1.4647e-03 |  6.6667e-01 |  1.0014e+00 | -2.2800e-02 |  9.9098e-01
  2483 |  3.6690e+00 |  1.4647e-03 |  6.6667e-01 |  1.0014e+00 | -2.2735e-02 |  9.9095e-01
  2484 |  3.6705e+00 |  1.4647e-03 |  2.9076e-01 |  5.8139e-01 |  5.9421e-04 |  9.9092e-01
  2485 |  3.6719e+00 |  1.4647e-03 |  3.1923e-01 |  6.3831e-01 |  5.4149e-04 |  9.9090e-01
  2486 |  3.6734e+00 |  1.4647e-03 |  6.6667e-01 |  1.0003e+00 | -4.3879e-03 |  9.9087e-01
  2487 |  3.6748e+00 |  1.4647e-03 |  6.2002e-03 |  1.2383e-02 |  4.8858e-04 |  9.9084e-01
  2488 |  3.6763e+00 |  1.4647e-03 |  3.1856e-01 |  6.3695e-01 |  5.4267e-04 |  9.9081e-01
  2489 |  3.6778e+00 |  1.4646e-03 |  3.7848e-02 |  7.5653e-02 |  7.9323e-03 |  9.9078e-01
  2490 |  3.6792e+00 |  1.4646e-03 |  6.1937e-03 |  1.2369e-02 |  4.7515e-04 |  9.9075e-01
  2491 |  3.6807e+00 |  1.4646e-03 |  6.6667e-01 |  1.0014e+00 | -2.3571e-02 |  9.9072e-01
  2492 |  3.6822e+00 |  1.4646e-03 |  1.4646e-03 | -1.0564e+00 |  1.8817e-01 |  9.9070e-01
  2493 |  3.6836e+00 |  1.4646e-03 |  3.8644e-02 |  7.7253e-02 |  8.0268e-03 |  9.9067e-01
  2494 |  3.6851e+00 |  1.4646e-03 |  3.1751e-01 |  6.3487e-01 |  5.5552e-04 |  9.9064e-01
  2495 |  3.6866e+00 |  1.4646e-03 |  3.1734e-01 |  6.3454e-01 |  5.5672e-04 |  9.9061e-01
  2496 |  3.6880e+00 |  1.4646e-03 |  6.6667e-01 |  1.0014e+00 | -4.0104e-04 |  9.9058e-01
  2497 |  3.6895e+00 |  1.4646e-03 |  3.2279e-01 |  6.4534e-01 |  1.5612e-05 |  9.9055e-01
  2498 |  3.6910e+00 |  1.4647e-03 |  3.1674e-01 |  6.3335e-01 |  5.5284e-04 |  9.9052e-01
